(-25.897677799665935, 16.58595265930968)
(-26.09009348005762, 15.517442592318865)
(-25.805181713486917, 16.479019383592362)
(-25.812616266659415, 16.42952480339454)
(-25.97153979219837, 15.813570250046014)
(-25.927708588313724, 15.84898313404244)
(-25.916415330158667, 15.761107727027568)
(-25.95489541764831, 15.42268575104194)
(-25.911101103704514, 15.374994389727762)
(-25.856706553289342, 15.432663539373554)
(-25.88400521301874, 15.181437498610169)
(-25.938806745877734, 14.900669042249374)
(-25.918743085527733, 14.831375782593863)
(-25.934497393280978, 14.703107745603589)
(-25.941169414152917, 14.5378609012877)
(-25.95277964275599, 14.4314897313704)
(-25.948108258498408, 14.236420305689634)
(-25.84439577334811, 14.356384066525893)
(-25.87962880042116, 14.136563137203957)
(-25.96384329248807, 13.798837217616082)
(-25.959500125571576, 13.757820846210151)
(-25.984389173759446, 13.521882369807583)
(-25.978915423487233, 13.415550828987518)
(-25.956802147683728, 13.291340320729859)
(-25.95865583453419, 13.141920904690995)
(-25.92109796755137, 13.163288325017822)
(-25.918403941388746, 13.02896554641769)
(-25.95291963294717, 12.728449474162876)
(-25.975394204802566, 12.568941595815794)
(-25.97521848822707, 12.426740736954796)
(-25.97820745255153, 12.270296806812606)
(-25.969655476886242, 12.165059343550075)
(-25.983941819262846, 11.950993393411558)
(-25.924425765536544, 12.088862310890807)
(-25.925630825207588, 11.935419863473554)
(-25.977688937165798, 11.724278365532609)
(-25.993164666451655, 11.515759974395042)
(-26.00640832813401, 11.320245032273903)
(-26.026963272110013, 11.184780110416911)
(-26.001371186264727, 11.088921605810432)
(-26.005322542312502, 10.833285158836022)
(-25.955154469501977, 10.94842983734325)
(-25.963473661064587, 10.857019120305221)
(-25.969274458849274, 10.687525492964681)
(-25.996579412921392, 10.404071110779913)
(-25.993323977457568, 10.279918656422229)
(-26.01244581650703, 10.032999874808063)
(-26.00433443456596, 10.041699585075264)
(-26.01939582215254, 9.711126776724242)
(-25.993965763676997, 9.817125208949811)
(-25.989700902172608, 9.701490452123801)
(-26.008075629509325, 9.458347577181195)
(-26.021984607780524, 9.240728665517993)
(-26.045859289801434, 9.076589965514978)
(-26.034640576361934, 9.00716059084295)
(-26.032969593361717, 8.884937450318995)
(-26.056636359012437, 8.609663763526223)
(-26.037111835000392, 8.594285660236686)
(-26.07036437976731, 8.142129155739807)
(-26.02674359706152, 8.094892856930835)
(-26.009324336230417, 8.48135486494342)
(-26.05746118197723, 7.808561334747581)
(-26.019300899909812, 7.912712561217874)
(-26.03540360572876, 7.672448782613675)
(-26.03657287161613, 7.520930079483426)
(-26.03835455798982, 7.492387586806134)
(-26.02138019125136, 7.337991207457529)
(-26.06165147197813, 7.0505937278449355)
(-26.06899159123994, 6.992792591699487)
(-26.080647534297192, 6.787690596148595)
(-26.103200946792978, 6.644008509759175)
(-26.0791669460833, 6.558125998860678)
(-26.110828777591713, 6.213178884182043)
(-26.08816990293271, 6.243666979225078)
(-26.097933360459017, 6.043368648294863)
(-26.07518283670562, 5.932549024305305)
(-26.11680659949727, 5.628918901542962)
(-26.14566814630221, 5.42713582511645)
(-26.09195381934512, 5.550140746772107)
(-25.9194174523779, 5.531470953550819)
(-25.722430834251284, 5.463843778002439)
(-25.537557130670567, 5.487279828712015)
(-25.42602457220191, 5.600648883565326)
(-25.226412402221005, 5.605369132868829)
(-25.025652938686456, 5.751459626903247)
(-24.86240062867579, 5.775858291655175)
(-24.76646746155797, 5.787604789233647)
(-24.705966342831474, 5.813424670663261)
